4|Flagpole_Sitta
3|Russell_T_Davies
5|Anastasia_Pavlyuchenkova
6|Jamie_Cullum
3|Sexy_movimiento
7|Welcome_to_Wherever_You_Are
5|Madeleine_Albright
6|Driving_Rain
3|How_Deep_Is_Your_Love
4|Boom_Bang-a-Bang
4|Cradle_of_Love
5|The_Supremes_Sing_Holland–Dozier–Holland
6|Buffalo_Springfield_Again
4|Ciara
7|Ocean_Eyes
7|Lisa_Raymond
5|The_Age_of_Plastic
4|All_Apologies
4|Jacques_Villeneuve
6|Stephen_Lee
7|Down_in_the_Groove
7|Manon_Bollegraf
7|Meds
3|Talking_Book
4|Party_Rock
4|Pat_Boone
4|Dirt_Road_Anthem
5|Echoes:_The_Best_of_Pink_Floyd
7|The_Chronicles_of_Life_and_Death
7|Presidency_of_Bill_Clinton
3|Mandolin_Rain
6|Where_the_Streets_Have_No_Name
7|Pat_Day
5|Averroes
6|The_Pick,_the_Sickle_and_the_Shovel
4|Let_Love_Rule
6|Helen_Mirren
4|Augustine_of_Canterbury
4|MCMXC_a.D.
4|Carlo_Goldoni
7|The_Way_of_the_Fist
5|Need_Your_Love_So_Bad
7|Louis_Philippe_II,_Duke_of_Orléans
5|Only_the_Lonely
6|Meet_Me_in_Montana
7|Film-Maker_//_Been_Training_Dogs
3|The_Notorious_K.I.M.
7|In_the_Ayer
3|The_Emancipation_of_Mimi
4|S.F._Sorrow
7|Don_Cartagena
7|The_Hunger_for_More
7|New_Kid_in_Town
5|Bert_Kaempfert
4|Peter_David
5|Over_the_Wall
4|Ovid
6|Young_Blood
6|Metal_Guru
7|Even_If_It_Kills_Me
7|Jason_Donovan
6|Letter_to_Me
4|We_All_Sleep_Alone
7|Brokenheartsville
6|Sweet_Emotion
6|Gupta_Empire
4|Back_for_the_First_Time
6|Another_View
4|AC/DC_Live
5|Patrick_McEnroe
3|The_Rainbow_Children
3|On_to_the_Next_One
3|The_Rockafeller_Skank
7|Haakon_VII_of_Norway
3|Walking_in_the_Rain
5|Arantxa_Parra_Santonja
6|Lili_Marleen
3|George_Albert_Boulenger
3|Hi,_Hi,_Hi
7|Come_Monday
